,Unnamed: 0,text,line,start_pos,end_pos,file,class,Y,Predicted_Values
6530,536,"['the', 'team', 'reviewed', 'the', 'safety', 'analysis', 'report', 'program', 'basis', 'corrective', 'action', 'implementing', 'completed', 'inspections', 'and', 'the', 'license', 'renewal', 'and', 'safety', 'evaluation']",136.0,464.0,715.0,ML14087A338.txt,1.0,U,U
6533,539,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'had', 'conducted', 'appropriate', 'analyses', 'and', 'baseline']",136.0,868.0,964.0,ML14087A338.txt,0.0,U,U
6534,540,"['the', 'program', 'implemented', 'the', 'guidance', 'in', 'for', 'an', 'effective', 'corrosion']",136.0,964.0,1088.0,ML14087A338.txt,0.0,U,U
6536,542,"['the', 'team', 'noted', 'that', 'the', 'gall', 'revision', 'section', 'endorsed', 'revision']",136.0,1252.0,1378.0,ML14087A338.txt,1.0,U,U
6539,545,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'continued', 'to', 'monitor', 'the', 'main', 'reheat', 'extraction', 'and', 'heater', 'vents', 'and', 'drains', 'systems', 'for']",136.0,1758.0,1946.0,ML14087A338.txt,0.0,U,N
6540,546,"['the', 'program', 'required', 'visual', 'inspection', 'of', 'the', 'lines', 'to', 'assure', 'no', 'moisture', 'was', 'present', 'and', 'corrosion', 'was', 'not']",136.0,1946.0,2087.0,ML14087A338.txt,0.0,U,N
6547,553,"['the', 'team', 'identified', 'no', 'concerns', 'with', 'this', 'commitment']",136.0,3098.0,3158.0,ML14087A338.txt,0.0,U,U
6549,555,"['actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",138.0,0.0,92.0,ML14087A338.txt,0.0,U,U
6550,556,"['the', 'team', 'concluded', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",138.0,92.0,187.0,ML14087A338.txt,0.0,U,U
6555,561,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'the', 'last', 'polar', 'crane', 'lubrication', 'work', 'and', 'the', 'related', 'magnetic', 'particle', 'nondestructive', 'examination']",138.0,638.0,816.0,ML14087A338.txt,0.0,U,U
6558,564,"['the', 'team', 'verified', 'that', 'the', 'implementing', 'procedures', 'identified', 'the', 'appropriate', 'test', 'and', 'maintenance']",138.0,1182.0,1294.0,ML14087A338.txt,0.0,U,U
6567,573,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'monitored', 'selected', 'reference', 'points', 'to', 'assess', 'for', 'the', 'presence', 'of', 'water', 'and']",138.0,2358.0,2485.0,ML14087A338.txt,0.0,U,N
6569,575,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'identified', 'microns', 'as', 'the', 'smallest', 'limit', 'specified', 'in', 'their', 'vendor', 'technical']",138.0,2773.0,2899.0,ML14087A338.txt,1.0,U,U
6583,589,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'leakage', 'detection', 'in', 'reactor', 'building', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",140.0,1489.0,1754.0,ML14087A338.txt,0.0,U,N
6585,591,[],140.0,1849.0,1852.0,ML14087A338.txt,0.0,U,U
6587,593,"['maintenance', 'rule', 'mechanical', 'program', 'the', 'maintenance', 'rule', 'mechanical', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'loss', 'of', 'and', 'loss', 'of', 'mechanical', 'closure', 'integrity', 'in', 'systems', 'and']",140.0,2055.0,2298.0,ML14087A338.txt,0.0,U,N
6588,594,"['this', 'program', 'included', 'the', 'external', 'surfaces', 'of', 'all']",140.0,2298.0,2357.0,ML14087A338.txt,0.0,U,U
6599,605,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'recent', 'inspection']",142.0,1021.0,1099.0,ML14087A338.txt,0.0,U,U
6611,617,"['or', 'structures', 'as', 'whole', 'for', 'other', 'than', 'the', 'planned']",142.0,2889.0,2960.0,ML14087A338.txt,0.0,U,U
6624,630,"['the', 'licensee', 'established', 'controls', 'to', 'keep', 'their', 'oil', 'systems', 'free', 'of', 'water', 'and']",144.0,1728.0,1819.0,ML14087A338.txt,0.0,U,U
6626,632,"['the', 'team', 'reviewed', 'program', 'license', 'renewal', 'the', 'safety', 'analysis', 'and', 'safety', 'evaluation']",144.0,2188.0,2321.0,ML14087A338.txt,1.0,U,U
6627,633,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'work', 'records', 'associated', 'with', 'the', 'oil', 'analysis', 'program', 'to', 'confirm', 'that', 'the', 'licensee', 'implemented', 'the']",144.0,2321.0,2484.0,ML14087A338.txt,1.0,U,N
6629,635,"['letter', 'eliminated', 'the', 'use', 'of', 'the', 'total', 'acid', 'number', 'as', 'an', 'indicator', 'of', 'oil']",144.0,2683.0,2778.0,ML14087A338.txt,0.0,U,U
6643,649,"['the', 'licensee', 'included', 'specific', 'list', 'of', 'the', 'applicable', 'components', 'and', 'the', 'specific', 'aging', 'effects', 'applicable', 'to', 'them', 'in', 'the', 'updated', 'final', 'safety', 'analysis']",148.0,1210.0,1371.0,ML14087A338.txt,0.0,U,N
6645,651,"['the', 'team', 'interviewed', 'the', 'program', 'owner', 'and', 'reviewed', 'completed', 'work', 'orders', 'and', 'corrective', 'action']",148.0,1550.0,1656.0,ML14087A338.txt,0.0,U,U
6656,662,"['the', 'team', 'discussed', 'containment', 'leak', 'rate', 'testing', 'with', 'the', 'program']",148.0,3039.0,3111.0,ML14087A338.txt,0.0,U,U
6657,663,"['the', 'team', 'reviewed', 'sample', 'of']",148.0,3111.0,3147.0,ML14087A338.txt,0.0,U,U
6661,667,[],150.0,457.0,460.0,ML14087A338.txt,0.0,U,U
6664,670,"['the', 'team', 'reviewed', 'license', 'renewal', 'program', 'basis', 'aging', 'management', 'review', 'plant', 'program', 'safety', 'analysis', 'and', 'safety', 'evaluation']",152.0,0.0,184.0,ML14087A338.txt,1.0,U,N
6671,677,"['the', 'licensee', 'used', 'solid', 'state', 'cavity', 'dosimeters', 'and', 'foils', 'that', 'had', 'the', 'materials', 'used', 'in', 'construction', 'of', 'their', 'vessel', 'such', 'as', 'nickel', 'and']",152.0,1147.0,1291.0,ML14087A338.txt,0.0,U,U
6697,703,"['the', 'steam', 'generator', 'integrity', 'program', 'applies', 'to', 'the', 'steam', 'generator', 'and', 'associated', 'repair', 'techniques', 'and', 'such', 'as', 'plugs', 'and']",158.0,196.0,359.0,ML14087A338.txt,0.0,U,N
6702,708,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'existing', 'steam', 'generator', 'integrity', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",158.0,898.0,1160.0,ML14087A338.txt,0.0,U,N
6707,713,"['the', 'team', 'interviewed', 'the', 'program', 'verified', 'that', 'implementing', 'procedures', 'discussed', 'license', 'renewal', 'and', 'verified', 'the', 'licensee', 'implemented', 'appropriate', 'corrective', 'actions', 'for', 'condition']",158.0,1797.0,2005.0,ML14087A338.txt,1.0,U,N
6715,721,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'performed', 'periodic', 'maintenance', 'and', 'testing', 'in', 'accordance', 'with', 'the', 'technical']",162.0,210.0,337.0,ML14087A338.txt,0.0,U,N
6717,723,"['the', 'team', 'concluded', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",162.0,597.0,692.0,ML14087A338.txt,0.0,U,U
6718,724,"['core', 'flood', 'tank', 'monitoring', 'program', 'the', 'core', 'flood', 'tank', 'monitoring', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'loss', 'of', 'material', 'because', 'of', 'boric', 'acid']",162.0,692.0,897.0,ML14087A338.txt,0.0,U,N
6724,730,"['the', 'team', 'concluded', 'the', 'licensee', 'met', 'commitment', 'prior', 'to', 'the', 'period', 'of', 'extended']",162.0,1602.0,1697.0,ML14087A338.txt,0.0,U,U
6725,731,"['emergency', 'diesel', 'generator', 'testing', 'and', 'inspection', 'program', 'and', 'the', 'emergency', 'diesel', 'generator', 'testing', 'and', 'inspection', 'program', 'aging', 'management', 'program', 'managed', 'the', 'effects', 'of', 'aging', 'caused', 'by', 'loss', 'of', 'and', 'loss', 'of', 'bolted', 'closure']",162.0,1697.0,1983.0,ML14087A338.txt,0.0,U,N
6733,739,"['the', 'team', 'concluded', 'that', 'the', 'licensee', 'met', 'commitments', 'and', 'prior', 'to', 'the', 'period', 'of', 'extended']",164.0,459.0,570.0,ML14087A338.txt,0.0,U,N
6735,741,"['the', 'licensee', 'included', 'the', 'and', 'emergency', 'feedwater', 'pumps', 'and', 'associated']",164.0,806.0,916.0,ML14087A338.txt,0.0,U,U
6736,742,"['the', 'team', 'reviewed', 'the', 'safety', 'analysis', 'report', 'program', 'basis', 'implementing', 'procedures', 'and', 'preventative', 'maintenance', 'license', 'renewal', 'and', 'safety', 'evaluation']",164.0,916.0,1114.0,ML14087A338.txt,1.0,U,U
6740,746,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'changed', 'the', 'pump', 'testing', 'frequency', 'when', 'they', 'converted', 'to', 'improved', 'technical', 'specifications', 'in', 'october']",164.0,1513.0,1657.0,ML14087A338.txt,0.0,U,N
6741,747,"['asme', 'section', 'subsection', 'iwp', 'specified', 'that', 'inservice', 'tests', 'of', 'pumps', 'will', 'be', 'performed', 'nominally', 'every']",164.0,1657.0,1772.0,ML14087A338.txt,0.0,U,U
6750,756,"['based', 'on', 'review', 'of', 'the', 'actions', 'implemented', 'related', 'to', 'the', 'sodium', 'hydroxide', 'tank', 'level', 'monitoring', 'program', 'aging', 'management', 'the', 'team', 'concluded', 'the', 'licensee', 'implemented', 'actions', 'to', 'effectively', 'manage', 'the', 'effects', 'of', 'aging', 'during', 'the', 'period', 'of', 'extended']",166.0,0.0,267.0,ML14087A338.txt,0.0,U,N
6753,759,"['the', 'team', 'reviewed', 'the', 'safety', 'analysis', 'the', 'program', 'basis', 'implementing', 'procedures', 'and', 'preventative', 'maintenance', 'structural', 'drawings', 'for', 'the', 'spent', 'fuel', 'pool', 'and', 'the', 'license', 'renewal', 'the', 'safety', 'evaluation', 'and', 'the', 'correspondence', 'to', 'and', 'from', 'the']",166.0,602.0,899.0,ML14087A338.txt,1.0,U,N
6762,768,"['findings', 'and', 'observations']",166.0,2117.0,2142.0,ML14087A338.txt,0.0,U,U
6765,771,"['the', 'team', 'reviewed', 'license', 'renewal', 'program', 'regulatory', 'surveillance', 'engineering', 'and', 'industry']",168.0,310.0,450.0,ML14087A338.txt,1.0,U,U
6779,785,"['the', 'aging', 'analysis', 'required', 'fatigue', 'evaluations', 'to', 'remain', 'valid', 'for', 'the', 'period', 'of', 'extended']",170.0,1951.0,2065.0,ML14087A338.txt,0.0,U,U
6782,788,"['the', 'licensee', 'evaluated', 'the', 'potential', 'for', 'fatigue', 'cracking', 'of', 'the', 'pressurizer', 'surge', 'the', 'pressure', 'injection', 'and', 'the', 'decay', 'heat', 'removal', 'asme', 'class', 'piping', 'using', 'the', 'method', 'and', 'environmental', 'fatigue', 'data', 'provided', 'in', 'of', 'lwr', 'coolant', 'environments', 'on', 'fatigue', 'design', 'curves', 'of', 'austenitic', 'stainless', 'dated', 'april', 'and', 'of', 'fatigue', 'curves', 'to', 'selected', 'nuclear', 'power', 'plant']",170.0,2451.0,2937.0,ML14087A338.txt,1.0,U,U
6788,794,"['although', 'the', 'licensee', 'had', 'not', 'generated', 'the', 'fatigue', 'cycle', 'count', 'the', 'team', 'reviewed', 'the', 'power', 'level', 'changes', 'and', 'discussed', 'the', 'types', 'of', 'power', 'level', 'changes', 'that', 'would', 'result', 'in', 'cycle']",172.0,194.0,394.0,ML14087A338.txt,1.0,U,N
6804,810,"['letter', 'described', 'that', 'the', 'spent', 'fuel', 'pool', 'racks', 'no', 'longer', 'required', 'aging', 'management', 'since', 'they', 'replaced', 'the', 'boraflex', 'with', 'inserts', 'in', 'the', 'spent', 'fuel']",172.0,2939.0,3113.0,ML14087A338.txt,0.0,U,N
6809,815,"['the', 'team', 'verified', 'that', 'the', 'licensee', 'had', 'established', 'appropriate', 'controls', 'for', 'offloading', 'their', 'core', 'such', 'that', 'they', 'placed', 'new', 'and', 'used', 'fuel', 'assemblies', 'in', 'the', 'appropriate', 'regions', 'of', 'their', 'spent', 'fuel']",174.0,407.0,609.0,ML14087A338.txt,0.0,U,N
6812,818,"['the', 'licensee', 'had', 'coupons', 'monitored', 'for', 'loss', 'of', 'material', 'and', 'conducted', 'neutron', 'attenuation', 'testing', 'of', 'the', 'poison', 'insert', 'assembly']",174.0,968.0,1118.0,ML14087A338.txt,0.0,U,U
6818,824,"['newly', 'identified', 'components', 'inspection', 'scope', 'the', 'team', 'evaluated', 'whether', 'the', 'licensee', 'reviewed', 'and', 'identified', 'newly', 'identified', 'components', 'and', 'incorporated', 'these', 'components', 'into', 'the', 'appropriate', 'aging', 'management']",174.0,1964.0,2182.0,ML14087A338.txt,0.0,U,N
6819,825,"['observations', 'and', 'findings', 'procedure', 'management', 'review', 'and', 'tlaa', 'evaluation', 'of', 'newly', 'identified', 'revision', 'prescribed', 'the', 'review', 'process', 'to', 'evaluate', 'whether', 'they', 'had', 'any', 'newly', 'identified']",174.0,2182.0,2412.0,ML14087A338.txt,1.0,U,N
6826,832,"['the', 'team', 'determined', 'that', 'the', 'licensee', 'had', 'established', 'an', 'appropriate', 'scope', 'and', 'appropriately', 'evaluated', 'for', 'management', 'of', 'aging']",176.0,266.0,401.0,ML14087A338.txt,0.0,U,N
6830,836,[],176.0,1240.0,1246.0,ML14087A338.txt,0.0,U,U
6840,846,"['the', 'team', 'reviewed', 'each', 'of', 'the', 'revised', 'commitments', 'while', 'reviewing', 'the', 'implementation', 'of', 'the', 'aging', 'management']",178.0,206.0,324.0,ML14087A338.txt,0.0,U,N
6854,860,"['engineer', 'program', 'engineering', 'engineer', 'program', 'engineering', 'technical', 'fire', 'protection', 'technical', 'specialist', 'maintenance', 'senior', 'chemistry', 'chemistry', 'quality', 'auditor', 'quality', 'assurance', 'regulatory', 'performance', 'improvement', 'senior', 'design', 'engineering', 'technical', 'specialist', 'maintenance', 'engineer', 'system', 'engineering', 'shift', 'operations', 'senior', 'system', 'engineering', 'engineer', 'design', 'engineering', 'senior', 'design', 'engineering', 'electrical', 'engineering', 'technical', 'specialist', 'program', 'engineering', 'senior', 'lead', 'technical', 'program', 'engineering', 'license', 'specialist', 'licensing', 'engineer', 'system', 'engineering', 'examiner', 'level', 'program', 'engineering', 'chemistry', 'regulatory', 'assurance', 'manager', 'technical', 'specialist', 'maintenance', 'design', 'engineering', 'civil', 'senior', 'lead', 'environmental', 'quality', 'senior', 'system', 'engineering']",186.0,790.0,2036.0,ML14087A338.txt,1.0,U,N
6859,865,"['as', 'described', 'in', 'letter', 'to', 'file', 'lists', 'for', 'renewed', 'operating', 'license', 'plants', 'with', 'no', 'commitment', 'appendix', 'attached', 'to', 'its', 'rol', 'safety', 'evaluation', 'for', 'use', 'with', 'ip', 'dated', 'march', 'attachment', 'arkansas', 'nuclear', 'unit', 'the', 'licensee', 'had', 'commitments']",190.0,1366.0,1695.0,ML14087A338.txt,0.0,U,N
6862,868,[],190.0,1864.0,1867.0,ML14087A338.txt,0.0,U,U
6874,880,[],212.0,0.0,5.0,ML14087A338.txt,0.0,U,U
6877,883,[],218.0,0.0,126.0,ML14087A338.txt,0.0,U,U
6879,885,"['procedures', 'number', 'title', 'unit', 'reactor', 'protection', 'system', 'channel', 'calibration', 'unit', 'source', 'range', 'channels', 'calibration', 'unit', 'pressurizer', 'relief', 'valve', 'monitoring', 'system', 'calibration', 'revision']",222.0,0.0,230.0,ML14087A338.txt,0.0,U,N
6886,892,"['reactor', 'vessel', 'internals', 'program', 'calculations', 'number', 'examinations', 'number', 'miscellaneous', 'number', 'epri', 'title', 'pwr', 'internals', 'aging', 'management', 'program', 'plan', 'for', 'arkansas', 'nuclear', 'unit', 'summary', 'of', 'lower', 'core', 'barrel', 'bolt', 'assessment', 'demonstration', 'of', 'the', 'management', 'of', 'aging', 'effects', 'for', 'the', 'reactor', 'vessel', 'internals', 'recommended', 'examination', 'of', 'vent', 'valve', 'locking', 'devices', 'for', 'nuclear', 'units', 'demonstration', 'of', 'the', 'management', 'of', 'aging', 'effects', 'for', 'the', 'reactor', 'vessel', 'review', 'of', 'the', 'reactor', 'vessel', 'internals', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'materials', 'reliability', 'pwr', 'internals', 'material', 'aging', 'degradation', 'mechanism', 'screening', 'and', 'threshold', 'values', 'materials', 'reliability', 'inspection', 'standard', 'for', 'pwr', 'internals', 'april', 'may', 'august', 'title', 'arkansas', 'nuclear', 'unit', 'reactor', 'internals', 'bolting', 'inservice', 'inspection', 'final', 'report', 'reactor', 'vessel', 'internals', 'inspection', 'date', 'december', 'november', 'title', 'assessment', 'of', 'the', 'november', 'core', 'barrel', 'bolts', 'inspections', 'at', 'arkansas', 'unit', 'corrosion', 'evaluation', 'of', 'hot', 'leg', 'level', 'tap', 'nozzle', 'repair', 'summary', 'of', 'lower', 'core', 'barrel', 'bolt', 'assessment', 'with', 'structural', 'analysis', 'november']",236.0,0.0,1452.0,ML14087A338.txt,1.0,U,U
6887,893,[],238.0,0.0,13.0,ML14087A338.txt,0.0,U,U
6898,904,"['drawings', 'number', 'procedures', 'number', 'work', 'orders', 'spent', 'fuel', 'cooling', 'system', 'unit', 'operations', 'logs', 'title', 'revision', 'title', 'auxiliary', 'building', 'spent', 'fuel', 'pool', 'area', 'liner', 'plan', 'and', 'sections', 'piping', 'instrumentation', 'diagram', 'spent', 'fuel', 'cooling', 'system', 'revision']",256.0,0.0,324.0,ML14087A338.txt,0.0,U,N
6902,908,"['wall', 'thinning', 'inspection', 'program', 'work', 'order', 'naoh', 'external', 'tank', 'inspection']",264.0,0.0,110.0,ML14087A338.txt,0.0,U,U
6903,909,"['existing', 'aging', 'management', 'programs', 'alloy', 'program', 'engineering', 'reports', 'number', 'title', 'demonstration', 'of', 'the', 'management', 'of', 'aging', 'effects', 'for', 'the', 'reactor', 'vessel', 'demonstration', 'of', 'the', 'management', 'of', 'aging', 'effects', 'for', 'the', 'rcs', 'piping', 'revision']",266.0,0.0,304.0,ML14087A338.txt,0.0,U,N
6907,913,[],274.0,0.0,10.0,ML14087A338.txt,0.0,U,U
6910,916,"['miscellaneous', 'number', 'engineering', 'change', 'case', 'title', 'demonstration', 'of', 'the', 'management', 'of', 'the', 'aging', 'effects', 'for', 'the', 'reactor', 'vessel', 'alloy', 'aging', 'management', 'program', 'review', 'for', 'license', 'renewal', 'implementation', 'pressurizer', 'small', 'bore', 'nozzle', 'replacements', 'butt', 'weld', 'mitigations', 'on', 'the', 'pressurizer', 'emergency', 'relief', 'surge', 'hot', 'leg', 'surge', 'nozzle', 'alternative', 'examination', 'requirements', 'and', 'acceptance', 'standards', 'for', 'class', 'pwr', 'piping', 'and', 'vessel', 'nozzle', 'butt', 'welds', 'fabricated', 'with', 'uns', 'or', 'uns', 'weld', 'filler', 'material', 'with', 'or', 'without', 'application', 'of', 'listed', 'mitigation', 'activities', 'section', 'division', 'june']",280.0,0.0,728.0,ML14087A338.txt,1.0,U,N
6914,920,"['alternate', 'ac', 'diesel', 'generator', 'testing', 'and', 'inspection', 'program', 'and', 'condition', 'reports', 'miscellaneous', 'number', 'procedure', 'work', 'orders', 'to', 'subsections', 'iwe', 'and', 'iwf', 'inspection', 'programs', 'and', 'miscellaneous', 'number', 'title', 'review', 'of', 'the', 'asme', 'section', 'subsection', 'iwb', 'inspections', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'review', 'of', 'the', 'asme', 'section', 'subsection', 'iwc', 'inspections', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'review', 'of', 'the', 'asme', 'section', 'subsection', 'iwd', 'inspections', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'review', 'of', 'the', 'asme', 'section', 'subsection', 'iwe', 'iwl', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'revision', 'title', 'aging', 'management', 'review', 'of', 'the', 'alternate', 'ac', 'generator', 'system', 'aging', 'management', 'review', 'of', 'the', 'fuel', 'oil', 'system', 'review', 'of', 'the', 'alternate', 'ac', 'diesel', 'generator', 'testing', 'and', 'inspections', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'alternate', 'ac', 'diesel', 'generator', 'operations', 'revision']",288.0,0.0,1294.0,ML14087A338.txt,1.0,U,U
6915,921,[],290.0,0.0,2.0,ML14087A338.txt,0.0,U,U
6921,927,"['and', 'augmented', 'inspections', 'program', 'and', 'small', 'bore', 'piping', 'and', 'nozzles', 'inspection', 'program', 'condition', 'reports', 'drawings', 'number', 'sht', 'examinations', 'number', 'high', 'energy', 'line', 'break', 'ell', 'to', 'pipe', 'id', 'reducer', 'to', 'valve', 'october', 'april', 'title', 'date', 'title', 'large', 'pipe', 'reactor', 'building', 'sump', 'drain', 'penetration', 'piping', 'area', 'reactor', 'auxiliary', 'building', 'plan', 'below', 'el', 'drainage', 'auxiliary', 'building', 'areas', 'plan', 'at', 'el', 'revision']",302.0,0.0,612.0,ML14087A338.txt,1.0,U,N
6930,936,[],319.0,0.0,13.0,ML14087A338.txt,0.0,U,U
6943,949,"['secondary', 'chemistry', 'monitoring', 'program', 'condition', 'report', 'miscellaneous', 'number', 'title', 'one', 'year', 'trend', 'secondary', 'chemistry', 'parameters', 'five', 'year', 'trend', 'feedwater', 'oxygen', 'ano', 'secondary', 'systems', 'data', 'review', 'july', 'through', 'july', 'procedures', 'number', 'title', 'steam', 'generator', 'water', 'chemistry', 'monitoring', 'unit', 'one', 'secondary', 'chemistry', 'monitoring', 'chemistry', 'inspections', 'of', 'plant', 'systems', 'and', 'heat', 'exchangers', 'revision', 'demonstration', 'of', 'the', 'management', 'of', 'aging', 'effects', 'for', 'the', 'steam', 'generators', 'aging', 'management', 'review', 'of', 'the', 'main', 'feedwater', 'system', 'aging', 'management', 'review', 'of', 'the', 'emergency', 'feedwater', 'system', 'aging', 'management', 'review', 'of', 'the', 'main', 'steam', 'system', 'aging', 'management', 'review', 'of', 'the', 'condensate', 'storage', 'system', 'review', 'of', 'the', 'chemistry', 'control', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'revision']",345.0,0.0,976.0,ML14087A338.txt,1.0,U,N
6954,960,"['fire', 'barrier', 'inspections', 'program', 'condition', 'report', 'miscellaneous', 'number', 'procedures', 'number', 'work', 'orders', 'title', 'unit', 'fire', 'door', 'inspection', 'procedure', 'installation', 'of', 'penetration', 'seals', 'unit', 'penetration', 'fire', 'barrier', 'visual', 'inspection', 'revision', 'title', 'aging', 'management', 'review', 'of', 'the', 'auxiliary', 'building', 'aging', 'management', 'review', 'of', 'bulk', 'commodities', 'review', 'of', 'the', 'fire', 'protection', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'revision']",367.0,0.0,608.0,ML14087A338.txt,1.0,U,N
6959,965,"['fire', 'water', 'piping', 'thickness', 'evaluation', 'program', 'condition', 'report', 'calculations', 'number', 'title', 'aging', 'management', 'review', 'of', 'the', 'water', 'suppression', 'portion', 'of', 'the', 'fire', 'protection', 'system', 'revision']",377.0,0.0,246.0,ML14087A338.txt,0.0,U,N
6963,969,"['corrosion', 'program', 'condition', 'reports', 'design', 'documents', 'number', 'evaluations', 'number', 'engineering', 'change', 'miscellaneous', 'number', 'title', 'flow', 'accelerated', 'corrosion', 'program', 'final', 'inspection', 'report', 'justification', 'for', 'tcrit', 'values', 'used', 'on', 'anos', 'fac', 'program', 'aging', 'management', 'review', 'of', 'the', 'main', 'feedwater', 'system', 'aging', 'management', 'review', 'of', 'the', 'main', 'steam', 'system', 'review', 'of', 'the', 'flow', 'accelerated', 'corrosion', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'title', 'flow', 'accelerated', 'corrosion', 'thickness', 'examination', 'data', 'flow', 'accelerated', 'corrosion', 'thickness', 'examination', 'data', 'flow', 'accelerated', 'corrosion', 'program', 'system', 'susceptibility', 'evaluation', 'date', 'april', 'november', 'title', 'pipe', 'wall', 'thinning', 'structural', 'evaluation', 'replacement', 'material', 'for', 'flow', 'accelerated', 'corrosion', 'degraded', 'carbon', 'steel', 'piping', 'revision']",383.0,0.0,1155.0,ML14087A338.txt,1.0,U,U
6971,977,"['calculations', 'number', 'title', 'quality', 'standard', 'for', 'instrument', 'air', 'review', 'of', 'the', 'instrument', 'air', 'quality', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'november']",399.0,0.0,233.0,ML14087A338.txt,1.0,U,N
6973,979,"['work', 'order', 'procedures', 'number', 'breathing', 'air', 'system', 'instrument', 'air', 'system', 'title', 'revision']",403.0,0.0,125.0,ML14087A338.txt,0.0,U,U
6974,980,"['leakage', 'detection', 'in', 'reactor', 'building', 'program', 'condition', 'report', 'miscellaneous', 'number', 'procedures', 'number', 'title', 'rcs', 'leak', 'detection', 'unit', 'operations', 'logs', 'revision', 'title', 'review', 'of', 'the', 'leakage', 'detection', 'in', 'reactor', 'building', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'revision']",405.0,0.0,378.0,ML14087A338.txt,0.0,U,N
6981,987,"['procedures', 'number']",419.0,0.0,75.0,ML14087A338.txt,0.0,U,U
7007,1013,"['work', 'orders']",471.0,0.0,119.0,ML14087A338.txt,0.0,U,U
7008,1014,"['steam', 'generator', 'integrity', 'program', 'miscellaneous', 'number', 'title', 'engineering', 'information', 'record', 'of', 'the', 'condition', 'monitoring', 'and', 'final', 'operational', 'assessment', 'of', 'steam', 'generators', 'engineering', 'information', 'record', 'of', 'the', 'technical', 'summary', 'of', 'steam', 'generator', 'eddy', 'current', 'examinations', 'steam', 'generator', 'integrity', 'program', 'review', 'steam', 'generator', 'program', 'guidelines', 'march']",473.0,0.0,395.0,ML14087A338.txt,1.0,U,N
7015,1021,"['control', 'room', 'ventilation', 'testing', 'program', 'miscellaneous', 'number', 'title', 'control', 'room', 'emergency', 'air', 'conditioning', 'system', 'monthly', 'check', 'report', 'control', 'room', 'emergency', 'ac', 'flow', 'verification', 'report', 'aging', 'management', 'review', 'of', 'the', 'control', 'room', 'ventilation', 'system', 'review', 'of', 'the', 'control', 'room', 'ventilation', 'testing', 'aging', 'management', 'program', 'for', 'license', 'renewal', 'implementation', 'november', 'june']",487.0,0.0,454.0,ML14087A338.txt,1.0,U,N
7022,1028,[],501.0,0.0,2.0,ML14087A338.txt,0.0,U,U
7027,1033,[],511.0,0.0,4.0,ML14087A338.txt,0.0,U,U
7029,1035,[],515.0,0.0,1.0,ML14087A338.txt,0.0,U,U
7035,1041,['procedure'],527.0,0.0,47.0,ML14087A338.txt,0.0,U,U
7037,1043,[],531.0,0.0,4.0,ML14087A338.txt,0.0,U,U
7042,1048,[],541.0,0.0,13.0,ML14087A338.txt,0.0,U,U
7043,1049,[],543.0,0.0,1.0,ML14087A338.txt,0.0,U,U
7044,1050,"['sep', 'usar']",545.0,0.0,40.0,ML14087A338.txt,0.0,U,U
7045,1051,[],547.0,0.0,2.0,ML14087A338.txt,0.0,U,U
